RF,U
0.0,0.0
5157.116156578064,0.05525524914264679
5629.217957019806,0.11051049828529358
5853.517209529877,0.16576574742794037
5998.539700508118,0.22102099657058716
6132.875667095184,0.30390387773513794
6223.289910793304,0.4282281994819641
6266.0666217803955,0.6147146821022034
6307.9162855148315,0.8357356786727905
6339.061008453369,1.056756615638733
6367.962160587311,1.2777776718139648
6386.262803077698,1.4987986087799072
6397.205537319183,1.7198196649551392
6397.027099609375,1.7750749588012695
6395.749079704285,1.8579578399658203
6394.806423187256,1.8786784410476685
6393.42862701416,1.8993991613388062
6391.543269634247,1.9201198816299438
6387.500903129578,1.9512009620666504
6378.129255771637,1.997822642326355
6364.886248588562,2.0444443225860596
6347.924383163452,2.0910658836364746
6317.646035194397,2.1609983444213867
6294.3834800720215,2.210210084915161
