RF,U
0.0,0.0
5150.927616119385,0.05525524914264679
5618.581836700439,0.11051049828529358
5838.931169509888,0.16576574742794037
5979.953638076782,0.22102099657058716
6108.11930513382,0.30390387773513794
6188.665210723877,0.4282281994819641
6197.740045070648,0.47484979033470154
6200.548170089722,0.49233290553092957
6200.94139289856,0.4945431351661682
6200.178247451782,0.4978584349155426
6192.645031452179,0.5028313994407654
6183.644824028015,0.5078043937683105
6174.035584449768,0.5127773284912109
6158.706983089447,0.5202367901802063
6134.094873905182,0.5314260125160217
6094.101854801178,0.5482097864151001
6028.106824874878,0.57338547706604
5916.74001789093,0.6111489534378052
5722.25873708725,0.6677942276000977
5496.136570930481,0.7244395017623901
5233.858215332031,0.7810847759246826
5126.88041973114,0.8023267388343811
4955.6403522491455,0.8341897130012512
4887.646515846252,0.8461382985115051
4780.064454078674,0.8640612363815308
4738.346040487289,0.8707823157310486
4722.20374751091,0.873302698135376
4698.20721077919,0.8770833611488342
4683.724511146545,0.8792935609817505
4662.022839546204,0.8826088905334473
4646.699937820435,0.8848190903663635
4646.699937820435,0.8848190903663635
