RF,U
0.0,0.0
5156.874436378479,0.05525524914264679
5629.307687759399,0.11051049828529358
5854.076086997986,0.16576574742794037
5999.655384063721,0.22102099657058716
6135.024678230286,0.30390387773513794
6227.549595355988,0.4282281994819641
6241.167954921722,0.47484979033470154
6246.326655387878,0.49233290553092957
6246.022723197937,0.5185575485229492
6239.398577213287,0.5283918380737305
6232.122606754303,0.5382260680198669
6224.632161140442,0.5480602979660034
6212.670084476471,0.5628116726875305
6193.608341217041,0.5849387645721436
6162.748492717743,0.618129312992096
6114.08390045166,0.6679152250289917
6033.966432571411,0.7425940036773682
5901.401714324951,0.8546122312545776
5755.139363765717,0.9666304588317871
5591.313388586044,1.0786486864089966
5272.040462732315,1.246675968170166
5182.186905384064,1.2886828184127808
5084.50204706192,1.3306896686553955
4920.197550773621,1.3937000036239624
4855.356949090958,1.4173288345336914
4753.444216966629,1.4527720212936401
4714.285979986191,1.4660632610321045
4654.396192789078,1.4860000610351562
4562.292067050934,1.5159053802490234
4527.080230474472,1.5271198749542236
4473.451538562775,1.5439414978027344
4389.774510860443,1.5691741704940796
4358.235097408295,1.5786362886428833
4308.47460103035,1.5928295850753784
4230.174914360046,1.6141196489334106
4198.936500787735,1.6221033334732056
4198.936500787735,1.6221033334732056
