RF,U
0.0,0.0
5158.034337043762,0.05525524914264679
5630.5631675720215,0.11051049828529358
5855.201585769653,0.16576574742794037
6000.596717834473,0.22102099657058716
6135.617177963257,0.30390387773513794
6227.471098423004,0.4282281994819641
6240.841265678406,0.47484979033470154
6245.884922027588,0.49233290553092957
6244.931900978088,0.5185575485229492
6240.51643705368,0.5251137614250183
6235.795810222626,0.5316699147224426
6230.837188243866,0.5382260680198669
6223.137623310089,0.5480602979660034
6210.9596066474915,0.5628116726875305
6191.473536014557,0.5849387645721436
6160.598732471466,0.618129312992096
6110.496079444885,0.6679152250289917
6028.70672082901,0.7425940036773682
5893.429214954376,0.8546122312545776
5745.665996551514,0.9666304588317871
5585.741753101349,1.0786486864089966
5319.478358268738,1.246675968170166
5022.413801908493,1.414703369140625
4693.533747673035,1.5827306509017944
4208.96112704277,1.8037517070770264
4081.4758851528168,1.8590070009231567
3950.567585706711,1.9142621755599976
3746.692539691925,1.9971450567245483
3420.5206801891327,2.121469497680664
3173.1506284475327,2.210210084915161
