RF,U
0.0,0.0
5152.816566944122,0.05525524914264679
5624.267782211304,0.11051049828529358
5848.670399188995,0.16576574742794037
5994.0085105896,0.22102099657058716
6129.1672921180725,0.30390387773513794
6221.580240726471,0.4282281994819641
6235.093886852264,0.47484979033470154
6240.242259502411,0.49233290553092957
6240.234597682953,0.5185575485229492
6233.675233364105,0.5283918380737305
6226.471682548523,0.5382260680198669
6218.884145259857,0.5480602979660034
6206.914839744568,0.5628116726875305
6187.855952739716,0.5849387645721436
6157.316478252411,0.618129312992096
6107.953243255615,0.6679152250289917
6027.306242465973,0.7425940036773682
5892.9364767074585,0.8546122312545776
5741.946926116943,0.9666304588317871
5564.667781829834,1.0786486864089966
5491.42929816246,1.1206555366516113
5364.410232543945,1.1836657524108887
5312.660395383835,1.2072945833206177
5225.7160987854,1.242737889289856
5191.042089223862,1.2560291290283203
5134.758494138718,1.275965929031372
5036.69732260704,1.3058712482452393
4995.6354467868805,1.31708562374115
4979.25831413269,1.3212910890579224
4951.4713406562805,1.327599287033081
4887.314577579498,1.3370614051818848
4853.3730363845825,1.3406097888946533
4783.351489067078,1.3459322452545166
4632.83651638031,1.353916049003601
4435.630012273788,1.361899733543396
4372.6079523563385,1.364109992980957
4372.6079523563385,1.364109992980957
