RF,U
0.0,0.0
5158.042293071747,0.05525524914264679
5630.6277050971985,0.11051049828529358
5855.3221783638,0.16576574742794037
6000.767594337463,0.22102099657058716
6135.842733383179,0.30390387773513794
6227.705297470093,0.4282281994819641
6241.060743331909,0.47484979033470154
6246.096521854401,0.49233290553092957
6245.086541652679,0.5185575485229492
6240.658734798431,0.5251137614250183
6235.9232540130615,0.5316699147224426
6230.954283714294,0.5382260680198669
6223.222133159637,0.5480602979660034
6210.993580341339,0.5628116726875305
6191.434027194977,0.5849387645721436
6160.300380706787,0.618129312992096
6109.618514060974,0.6679152250289917
6026.152095794678,0.7425940036773682
5885.31085395813,0.8546122312545776
5727.332929134369,0.9666304588317871
5552.055593252182,1.0786486864089966
5259.65983247757,1.246675968170166
4948.42501783371,1.414703369140625
4620.911753892899,1.5827306509017944
4269.179807424545,1.7507580518722534
4178.141795635223,1.7927649021148682
4085.207350730896,1.834771752357483
3941.4939794540405,1.8977819681167603
3714.5954144001007,1.9922972917556763
3627.484831571579,2.027740478515625
3492.4937937259674,2.0809054374694824
3279.0289781093597,2.1606528759002686
3140.7614151239395,2.210210084915161
