TRUE_STRESS,PLASTIC_STRAIN
459.288,0.006873362955452318
459.776,0.006970821907231999
460.259,0.007068303388616464
460.738,0.007165807542745956
461.212,0.007263334512760732
461.683,0.00736088443562923
462.148,0.007458457372579737
462.609,0.0075560533340106395
463.066,0.007653672329380309
463.519,0.007751314368147127
463.967,0.007848979459769471
464.41,0.007946667613705714
464.849,0.008044378839414237
465.284,0.008142113146353417
465.714,0.008239870543981629
466.14,0.00833765104175725
466.562,0.00843545464913866
466.978,0.008533281375584232
467.391,0.008631131230552347
467.799,0.008729004223316848
468.203,0.008826900349333216
468.602,0.008924819580889528
468.997,0.009022761888061547
469.387,0.009120727240925023
469.773,0.009218715609555719
470.155,0.00931672696402939
470.532,0.009414761274421792
470.904,0.009512818510808681
471.273,0.009610898643265815
471.637,0.00970900164186895
471.996,0.009807127476693845
472.352,0.009905276117816254
472.702,0.010003447535311936
473.049,0.010101641699256647
473.391,0.010199858569888127
473.729,0.010298097449388019
474.063,0.010396356578945016
474.393,0.010494634103512764
474.721,0.010592928168044913
475.045,0.010691236917495113
475.367,0.010789558496817007
475.687,0.01088789105096425
476.005,0.010986232724890488
476.322,0.011084581663549368
476.638,0.01118293601189454
476.953,0.01128129391487965
477.268,0.011379653517458349
477.582,0.011478012964584287
477.897,0.011576370401211107
478.213,0.01167472397229246
478.53,0.011773071853291238
478.848,0.011871413648442014
479.167,0.011969750972077822
479.487,0.012068085589570203
479.807,0.01216641926629069
480.126,0.012264753767610829
480.445,0.012363090858902156
480.763,0.012461432305536209
481.081,0.012559779872884529
481.396,0.012658135326318659
481.71,0.012756500431210132
482.021,0.012854876952930491
482.33,0.012953266656851276
482.636,0.013051671308344025
482.939,0.013150092667919281
483.239,0.013248531912597982
483.535,0.013346989088691696
483.827,0.013445464112950901
484.116,0.013543956902126082
484.402,0.013642467372967723
484.685,0.0137409954422263
484.964,0.013839541026652299
485.239,0.013938104042996204
485.512,0.014036684408008494
485.781,0.014135282038439655
486.046,0.014233896851040165
486.309,0.014332528762560507
486.568,0.014431177689751166
486.824,0.014529843467790496
487.077,0.014628525342522583
487.327,0.014727222300854909
487.574,0.014825933328581028
487.819,0.014924657411494503
488.062,0.015023393535388896
488.302,0.015122140686057767
488.54,0.01522089784929468
488.777,0.015319664010893198
489.012,0.015418438156646874
489.246,0.015517219272349276
489.479,0.015616006343793959
489.711,0.01571479835794537
489.942,0.015813594551466706
490.172,0.01591239471885626
490.401,0.016011198730203447
490.63,0.01611000645559768
490.858,0.016208817765128374
491.086,0.016307632528884945
491.312,0.01640645061695681
491.538,0.016505271899433384
491.764,0.01660409624640407
491.989,0.016702923527958293
492.213,0.016801753614185466
492.437,0.016900586375175
492.661,0.016999421685906325
492.884,0.017098259865079048
493.106,0.017197102023221736
493.327,0.017295949352782523
493.547,0.017394803046209547
493.765,0.017493664295950943
493.982,0.017592534294454842
494.197,0.017691414234169384
494.41,0.017790305307542702
494.62,0.01788920870702293
494.828,0.017988125625058204
495.033,0.01808705725409666
495.235,0.01818600478658643
495.434,0.01828496933591304
495.629,0.018383950513355243
495.822,0.018482946585277847
496.012,0.018581955770542072
496.2,0.018680976288009136
496.386,0.01878000635654025
496.57,0.018879044194996634
496.754,0.018978088022239503
496.937,0.01907713605713008
497.119,0.019176186518529578
497.301,0.019275237625299216
497.483,0.019374287596300208
497.666,0.019473334650393775
497.85,0.019572377155417518
498.034,0.019671415273881863
498.219,0.01977045035669652
498.405,0.019869483775996555
498.59,0.019968516903917037
498.776,0.020067551112593025
498.96,0.02016658777415959
499.144,0.020265628260751796
499.328,0.020364673944504717
499.509,0.020463726197553406
499.69,0.020562786392032937
499.868,0.02066185590007837
500.045,0.020760936074003013
500.219,0.02086002764805771
500.391,0.020959130632138907
500.561,0.021058244994894917
500.729,0.02115737070497407
500.894,0.02125650773102469
501.058,0.0213556560416951
501.219,0.021454815605633632
501.378,0.021553986391488596
501.535,0.021653168367908322
501.69,0.021752361503541137
501.843,0.021851565767035362
501.993,0.021950781127039323
502.141,0.022050007500849646
502.288,0.02214924435683775
502.432,0.02224849093138639
502.575,0.022347746458935867
502.717,0.022447010173926463
502.856,0.022546281310798475
502.995,0.022645559103992192
503.132,0.022744842787947903
503.269,0.022844131597105896
503.404,0.022943424765906467
503.539,0.023042721528789903
503.674,0.023142021120196497
503.808,0.023241322774566538
503.941,0.023340625779568542
504.075,0.02343992988705417
504.208,0.023539235088262254
504.341,0.02363854137642146
504.474,0.023737848744760447
504.607,0.023837157186507883
504.739,0.023936466694892435
504.872,0.024035777263142773
505.004,0.024135088884487555
505.136,0.02423440155215545
505.267,0.024333715259375128
505.399,0.02443302999937525
505.53,0.024532345765384482
505.661,0.024631662545727944
505.792,0.02473098017864421
505.923,0.024830298328068306
506.054,0.024929616648154296
506.185,0.025028934793056252
506.315,0.02512825241692825
506.447,0.025227569173924363
506.578,0.025326884718198654
506.709,0.025426198703905202
506.841,0.025525510785198074
506.974,0.025624820616231347
507.107,0.025724127851159084
507.24,0.025823432144135357
507.374,0.02592273335823213
507.509,0.026022032893137786
507.643,0.02612133283436499
507.777,0.026220635270599948
507.91,0.02631994229052886
508.041,0.026419255982837928
508.171,0.026518578436213358
508.299,0.026617911739341343
508.425,0.02671725798090809
508.547,0.0268166192495998
508.667,0.02691599763410267
508.782,0.027015395223102905
508.894,0.027114814074493582
509.001,0.027214254459332395
509.105,0.027313713913461296
509.205,0.027413189741407613
509.303,0.027512679247698672
509.399,0.027612179736861798
509.493,0.027711688513424326
509.587,0.027811202881913574
509.679,0.02791072014685687
509.772,0.028010237612781545
509.865,0.02810975258421492
509.959,0.028209262365684325
510.054,0.028308764261717093
510.152,0.028408255576840537
510.252,0.028507733615581992
510.355,0.028607195894485262
510.461,0.028706642770793527
510.57,0.028806076630401092
510.681,0.028905499903016007
510.793,0.02900491501834636
510.906,0.0291043244061002
511.02,0.029203730495985587
511.134,0.029303135717710607
511.248,0.029402542500983304
511.361,0.02950195327551176
511.473,0.029601370471004026
511.583,0.029700796517168185
511.691,0.029800233843686044
511.797,0.029899684321827633
511.899,0.029999147826153958
512.0,0.030098623785118236
512.098,0.03019811162717373
512.194,0.030297610780773667
512.288,0.030397120674371284
512.38,0.030496640736419833
512.471,0.030596170395372543
512.559,0.03069570907968267
512.646,0.030795256217803435
512.731,0.03089481123818808
512.815,0.030994373569289864
512.898,0.031093942639562007
512.98,0.031193517886737843
513.06,0.03129309881334419
513.139,0.03139268494952829
513.218,0.03149227582553997
513.296,0.03159187097162905
513.373,0.03169146991804536
513.449,0.031791072195038725
513.525,0.031890677332858976
513.6,0.03199028486175594
513.675,0.03208989431197943
513.749,0.03218950521377929
513.824,0.03228911709740534
513.898,0.0323887294931074
513.973,0.03248834193265437
514.047,0.032587954071412704
514.122,0.0326875657777646
514.196,0.03278717694117335
514.271,0.03288678745110228
514.346,0.0329863971970147
514.421,0.03308600606837392
514.496,0.033185613954643256
514.572,0.03328522074528601
514.647,0.0333848263297655
514.723,0.03348443059754504
514.799,0.03358403343808793
514.876,0.0336836347408575
514.953,0.03378323439531704
515.03,0.03388283229092987
515.107,0.03398242833944589
515.185,0.03408202254591446
515.263,0.03418161493979604
515.342,0.034281205550551135
515.421,0.03438079440764029
515.5,0.034480381540524026
515.579,0.03457996697866288
515.659,0.03467955075151735
515.74,0.034779132888548
515.82,0.03487871341921534
515.901,0.03497829237297989
515.982,0.0350778697793022
516.063,0.03517744568151048
516.145,0.0352770203136684
516.227,0.035376594048539135
516.309,0.035476167262014184
516.39,0.035575740329985034
516.472,0.035675313628343176
516.554,0.03577488753298011
516.636,0.035874462419787326
516.717,0.0359740386646563
516.798,0.036073616643478544
516.878,0.036173196732145536
516.959,0.03627277930654878
517.038,0.03637236474257975
517.117,0.03647195341612996
517.195,0.03657154569576527
517.273,0.036671141789891615
517.349,0.03677074175125007
517.425,0.036870345626155335
517.501,0.03696995346092209
517.575,0.03706956530186505
517.649,0.03716918119529889
517.722,0.03726880118753832
517.794,0.037368425324898036
517.865,0.037468053653692726
517.936,0.037567686220237095
518.005,0.037667323070845825
518.074,0.037766964251833623
518.142,0.03786660980951517
518.209,0.03796625979020519
518.276,0.03806591424021835
518.341,0.038165573205869364
518.406,0.038265236733472915
518.469,0.038364904869343706
518.532,0.03846457765979643
518.594,0.03856425515114578
518.655,0.038663937389706464
518.715,0.038763624421793166
518.774,0.03886331629372058
518.832,0.038963013051803407
518.89,0.039062714742356335
