RF,U
0.0,0.0
5156.112795352936,0.05525524914264679
5628.223242282867,0.11051049828529358
5852.7565741539,0.16576574742794037
5998.1030440330505,0.22102099657058716
6133.105140209198,0.30390387773513794
6224.999828338623,0.4282281994819641
6270.011843204498,0.6147146821022034
6315.195000171661,0.8357356786727905
6353.302221775055,1.056756615638733
6387.959562778473,1.2777776718139648
6417.298511505127,1.4987986087799072
6442.377735614777,1.7198196649551392
6463.540334701538,1.9408406019210815
6484.944759845734,2.1618616580963135
6488.299736499786,2.210210084915161
