RF,U
0.0,0.0
5153.125452041626,0.05525524914264679
5624.305246829987,0.11051049828529358
5848.322845458984,0.16576574742794037
5993.216572761536,0.22102099657058716
6127.590818405151,0.30390387773513794
6218.541342258453,0.4282281994819641
6258.473537445068,0.6147146821022034
6294.089275360107,0.8357356786727905
6320.47061252594,1.056756615638733
6345.055669307709,1.2777776718139648
6368.158157348633,1.4987986087799072
6383.308154582977,1.7198196649551392
6393.74609375,1.9408406019210815
6399.057413578033,2.1618616580963135
6399.163460731506,2.210210084915161
