RF,U
0.0,0.0
5154.090576171875,0.05525524914264679
5625.647578239441,0.11051049828529358
5849.916676521301,0.16576574742794037
5995.040481090546,0.22102099657058716
6129.7312297821045,0.30390387773513794
6221.103891372681,0.4282281994819641
6234.232170581818,0.47484979033470154
6239.204462528229,0.49233290553092957
6240.580163478851,0.49888908863067627
6241.017909526825,0.5013476610183716
6241.5498213768005,0.5050354599952698
6241.712477207184,0.5072457194328308
6241.712477207184,0.5072457194328308
