RF,U
0.0,0.0
5157.601965427399,0.05525524914264679
5630.145327091217,0.11051049828529358
5854.88845539093,0.16576574742794037
6000.4100131988525,0.22102099657058716
6135.647398948669,0.30390387773513794
6227.88086938858,0.4282281994819641
6273.536633491516,0.6147146821022034
6319.603756904602,0.8357356786727905
6359.720475196838,1.056756615638733
6395.356409549713,1.2777776718139648
6426.123018741608,1.4987986087799072
6452.7100195884705,1.7198196649551392
6475.417722702026,1.9408406019210815
6494.0865688323975,2.1618616580963135
6500.057773590088,2.210210084915161
