RF,U
0.0,0.0
5155.529250621796,0.05525524914264679
5627.241862773895,0.11051049828529358
5851.419043064117,0.16576574742794037
5996.395406246185,0.22102099657058716
6130.799324989319,0.30390387773513794
6221.661295413971,0.4282281994819641
6264.870810985565,0.6147146821022034
6307.616532325745,0.8357356786727905
6341.852955341339,1.056756615638733
6373.345024585724,1.2777776718139648
6398.4454708099365,1.4987986087799072
6423.935025215149,1.7198196649551392
6441.654171943665,1.9408406019210815
6455.254074573517,2.1618616580963135
6457.216184139252,2.210210084915161
