RF,U
0.0,0.0
5156.123678684235,0.05525524914264679
5628.256352424622,0.11051049828529358
5852.8140687942505,0.16576574742794037
5998.186131000519,0.22102099657058716
6133.227831363678,0.30390387773513794
6225.1850118637085,0.4282281994819641
6270.2273688316345,0.6147146821022034
6315.364492416382,0.8357356786727905
6353.801465034485,1.056756615638733
6388.330369472504,1.2777776718139648
6417.531445980072,1.4987986087799072
6442.351206302643,1.7198196649551392
6463.068079471588,1.9408406019210815
6483.643651485443,2.1618616580963135
6486.852634429932,2.210210084915161
