RF,U
0.0,0.0
5156.829916477203,0.05525524914264679
5628.330615520477,0.11051049828529358
5851.996867656708,0.16576574742794037
5996.379015445709,0.22102099657058716
6129.773077964783,0.30390387773513794
6218.870376586914,0.4282281994819641
6259.362874031067,0.6147146821022034
6298.813502788544,0.8357356786727905
6329.867266178131,1.056756615638733
6357.992571353912,1.2777776718139648
6382.841717243195,1.4987986087799072
6401.397097110748,1.7198196649551392
6415.769012451172,1.9408406019210815
6425.925049781799,2.1618616580963135
6426.607059955597,2.210210084915161
