RF,U
0.0,0.0
5152.612570762634,0.05525524914264679
5624.010103225708,0.11051049828529358
5848.39506149292,0.16576574742794037
5993.7189683914185,0.22102099657058716
6128.854119300842,0.30390387773513794
6221.221496105194,0.4282281994819641
6234.723097324371,0.47484979033470154
6239.867792129517,0.49233290553092957
6241.32293844223,0.49888908863067627
6241.790820598602,0.5013476610183716
6242.377904415131,0.5050354599952698
6242.625720500946,0.5072457194328308
6242.625720500946,0.5072457194328308
