RF,U
0.0,0.0
5156.316837310791,0.05525524914264679
5628.266338825226,0.11051049828529358
5852.564438343048,0.16576574742794037
5997.645428180695,0.22102099657058716
6132.195548534393,0.30390387773513794
6223.280257225037,0.4282281994819641
6265.6431312561035,0.6147146821022034
6306.260110378265,0.8357356786727905
6338.797301292419,1.056756615638733
6368.690257072449,1.2777776718139648
6392.3703446388245,1.4987986087799072
6416.321665763855,1.7198196649551392
6432.948871612549,1.9408406019210815
6445.608943939209,2.1618616580963135
6447.281449794769,2.210210084915161
