RF,U
0.0,0.0
5157.384008407593,0.05525524914264679
5629.790567398071,0.11051049828529358
5854.409815788269,0.16576574742794037
5999.799873828888,0.22102099657058716
6134.815802097321,0.30390387773513794
6226.639149188995,0.4282281994819641
6271.519734859467,0.6147146821022034
6316.4587659835815,0.8357356786727905
6354.038977146149,1.056756615638733
6387.947489738464,1.2777776718139648
6416.093415737152,1.4987986087799072
6439.615463256836,1.7198196649551392
6463.2902245521545,1.9408406019210815
6479.832537651062,2.1618616580963135
6482.750157833099,2.210210084915161
