TRUE_STRESS,PLASTIC_STRAIN
582.662,0.038050120404728056
582.89,0.03814909582773499
583.115,0.038248084614529096
583.336,0.03834709070015947
583.552,0.038446118019675256
583.763,0.038545170025177315
583.969,0.038644245097163105
584.17,0.038743338584637965
584.369,0.0388424457958663
584.565,0.03894156203911252
584.761,0.03904068262264104
584.956,0.03913980285471627
585.153,0.03923891829014601
585.351,0.03933802692829024
585.551,0.03943712816612275
585.753,0.03953622141702826
585.956,0.03963530609439149
586.162,0.03973438161159717
586.37,0.03983344738203
586.58,0.03993250281907473
586.792,0.040031547554471344
587.007,0.04013058239201963
587.223,0.040229608527093376
587.442,0.040328627155341634
587.661,0.04042763947241349
587.882,0.04052664667395802
588.104,0.04062564995562429
588.326,0.040724650513061386
588.548,0.04082365024490837
588.77,0.04092265448384835
588.989,0.04102166960953906
589.204,0.04112070200189175
589.414,0.04121975804081765
589.617,0.04131884410622799
589.812,0.04141796657803404
589.998,0.04151713154323925
590.175,0.04161633723748863
590.345,0.04171557337095474
590.51,0.04181482922579277
590.673,0.04191409408415796
590.837,0.042013357228205477
591.004,0.04211260794009055
591.176,0.042211835501968366
591.355,0.04231102921226355
591.543,0.04241018286524518
591.739,0.0425093008565132
591.942,0.04260838910889643
592.15,0.0427074535452237
592.362,0.042806500088323825
592.577,0.04290553466102564
592.793,0.04300456318615795
593.009,0.04310359144680175
593.224,0.043202624452728766
593.437,0.0433016669477161
593.647,0.04340072367529689
593.852,0.043499799379004264
594.053,0.04359889880237138
594.246,0.04369802668893137
594.433,0.0437971877793643
594.612,0.04389638414272959
594.784,0.043995610220250045
594.951,0.04409485910064886
595.114,0.0441941238726492
595.276,0.04429339762497426
595.437,0.0443926734463472
595.599,0.04449194442549124
595.764,0.04459120416333086
595.931,0.04469044962866552
596.103,0.04478967915057425
596.278,0.04488889106193287
596.458,0.04498808369561722
596.642,0.045087255384503123
596.831,0.045186404461466406
597.026,0.04528552925987835
597.226,0.04538462990421814
597.43,0.045483712337985815
597.636,0.045582783684359904
597.844,0.045681851066518966
598.05,0.04578092160764155
598.255,0.04588000243090621
598.455,0.04597910065949149
598.65,0.046078223412281474
598.839,0.04617737565178631
599.021,0.04627655669238269
599.197,0.04637576493500871
599.367,0.04647499878060249
599.532,0.04657425663010212
599.692,0.046673536884445734
599.848,0.046772837944571426
599.999,0.0468721581418826
600.147,0.04697149291145982
600.294,0.04707083381023334
600.441,0.04717017212397273
600.59,0.04726949913844755
600.744,0.047368806139427365
600.905,0.047468084412681744
601.074,0.04756732524398023
601.252,0.04766652154551563
601.44,0.04776567808433726
601.634,0.047864804876827274
601.833,0.04796391196278681
602.034,0.048063009382016963
602.234,0.0481621071743189
602.432,0.04826121537949373
602.626,0.04836034392634224
602.814,0.04845949817923732
602.997,0.04855867742480965
603.174,0.048657880528226186
603.346,0.04875710635465389
603.514,0.04885635376925973
603.676,0.048955621637210664
603.835,0.04905490882367365
603.989,0.04915421386914644
604.141,0.04925353304708269
604.29,0.04935286166445413
604.438,0.04945219502464127
604.587,0.04955152843102465
604.736,0.0496508571869848
604.887,0.049750176595902244
605.042,0.04984948196115751
605.2,0.04994876956627687
605.362,0.05004804065525641
605.527,0.05014729803765886
605.695,0.05024654452364402
605.864,0.05034578292337171
606.035,0.05044501604700171
606.206,0.050544246704693825
606.377,0.0506434776621594
606.547,0.05074271077385041
606.717,0.05084194704069347
606.886,0.050941187430729055
607.054,0.05104043291199766
607.22,0.051139684452539746
607.385,0.05123894302039581
607.548,0.05133820958360634
607.71,0.051437485114311225
607.868,0.051536770689964116
608.025,0.05163606749984906
608.178,0.05173537673865436
608.329,0.05183469960106832
608.476,0.05193403728177922
608.62,0.05203339097547538
608.76,0.05213276187684509
608.896,0.052232151064075354
609.028,0.05233155590749259
609.158,0.05243096938833175
609.289,0.052530384233864115
609.42,0.052629793171360954
609.554,0.05272918892809356
609.693,0.05282856423133319
609.838,0.05292791180835114
609.991,0.05302722521647291
610.151,0.053126505790087625
610.317,0.05322575911487099
610.488,0.0533249908197115
610.662,0.05342420653349766
610.839,0.05352341188511794
611.017,0.053622612503460815
611.194,0.053721814017414805
611.371,0.053821021793070765
611.545,0.05392023960382272
611.716,0.05401947062620815
611.883,0.054118718035712644
612.046,0.05421798500782184
612.204,0.05431727471802133
612.356,0.05441659034179675
612.502,0.05451593504845519
612.641,0.05461530994523218
612.774,0.05471471109895031
612.902,0.054814133820636546
613.027,0.054913573421317835
613.149,0.05501302521202112
613.269,0.055112484503773373
613.389,0.05521194660760153
613.509,0.05531140683380678
613.63,0.05541086047416335
613.754,0.05551030280083801
613.882,0.05560972908505553
614.014,0.055709134598040624
614.152,0.05580851461101803
614.296,0.055907864395212496
614.449,0.05600717922184876
614.61,0.05610645497342662
614.779,0.05620569563155522
614.953,0.05630491091685455
615.131,0.056404110671572125
615.31,0.056503304737955444
615.489,0.05660250295825204
615.664,0.0567017151747094
615.834,0.056800951229575056
615.996,0.056900219569962766
616.152,0.05699952223425404
616.299,0.057098859421763216
616.439,0.05719823133164748
616.571,0.05729763816306405
616.695,0.05739708011517011
616.811,0.05749655738712286
616.919,0.057596070126913694
617.021,0.057695613894257175
617.118,0.05779517609117908
617.214,0.05789474327967755
617.312,0.05799430202175076
617.415,0.058093838879396856
617.526,0.058193340414614
617.648,0.05829279318940036
617.783,0.05839218388158982
617.934,0.05849150884988953
618.095,0.05859078128342781
618.266,0.0586900160556549
618.441,0.058789228040021076
618.618,0.05888843210997655
618.793,0.058987643138971604
618.964,0.05908687600045647
619.127,0.059186144144691415
619.281,0.0592854502970918
619.427,0.05938479229412279
619.566,0.05948416794737466
619.698,0.0595835750684377
619.823,0.0596830114689022
619.942,0.05978247496035844
620.056,0.059881963354396696
620.165,0.05998147372582676
620.27,0.06008099999511296
620.374,0.06018053523873583
620.477,0.060280072533166744
620.581,0.06037960495487709
620.687,0.060479125580338244
620.798,0.0605786274860216
620.915,0.06067810374839868
621.038,0.060777549372928785
621.167,0.060876966984967106
621.302,0.060976361091127175
621.441,0.06107573619802258
621.583,0.06117509681226687
621.728,0.061274447440473584
621.873,0.06137379258925628
622.019,0.06147313674744554
622.164,0.061572483530542385
622.308,0.06167183530134721
622.451,0.06177119432589442
622.591,0.06187056287021835
622.729,0.06196994320035343
622.864,0.06206933758233401
622.995,0.06216874828219447
623.122,0.06226817700331446
623.245,0.06236762230100408
623.366,0.06246708163629142
623.483,0.0625665524691069
623.599,0.06266603225938094
623.713,0.06276551846704402
623.827,0.06286500855202652
623.94,0.06296449997435684
624.053,0.06306399033753886
624.167,0.06316347767586296
624.282,0.06326296010413485
624.399,0.06336243573716023
624.517,0.06346190268974485
624.638,0.06356135907669441
624.762,0.06366080301281464
624.889,0.06376023263772325
625.019,0.06385964786389407
625.151,0.06395905152890102
625.286,0.06405844674385043
625.421,0.06415783661984864
625.558,0.06425722426800198
625.694,0.0643566127994168
625.829,0.06445600532519946
625.962,0.06455540495538327
626.093,0.06465481458789628
626.222,0.06475423665476696
626.347,0.06485367352610584
626.469,0.06495312757202355
626.586,0.06505260116263069
626.698,0.06515209666803781
626.805,0.06525161645835549
626.906,0.06535116240569096
627.002,0.06545072873220698
627.097,0.06555030366800672
627.192,0.065649875282981
627.291,0.06574943164702052
627.395,0.06584896083001611
627.509,0.06594845090185852
627.633,0.0660478900583491
627.77,0.06614727545163478
627.916,0.06624661898846591
628.068,0.06634593395252958
628.224,0.06644523362751273
628.38,0.06654453129710236
628.534,0.06664384024498549
628.682,0.06674317375484909
628.822,0.0668425442184909
628.953,0.06694195512703059
629.076,0.06704140485704489
629.19,0.06714089172410283
629.296,0.0672404140437734
629.395,0.06733997013162568
629.486,0.06743955830322866
629.571,0.06753917687415138
629.65,0.06763882277285431
629.724,0.0677384865407015
629.798,0.06783815688186325
629.872,0.06793782250034498
629.95,0.0680374721001521
630.034,0.06813709438529002
630.127,0.06823667805976419
630.23,0.06833621185664386
630.346,0.06843569047865887
630.473,0.06853512185462217
630.607,0.06863451568859451
630.748,0.06873388168463666
630.894,0.06883322954680941
631.04,0.0689325689791735
631.187,0.06903190968578972
631.331,0.06913126134293174
631.471,0.06923063141735883
631.606,0.06933002359642586
631.736,0.06942944119707421
631.859,0.06952888753624528
631.975,0.06962836593088047
632.083,0.06972787969792117
632.183,0.06982743215430878
632.273,0.06992702500488315
632.356,0.07002665069743198
632.435,0.07012629838178364
632.511,0.07022595720373262
632.587,0.07032561630907341
632.665,0.07042526484360052
632.748,0.07052489195310843
632.838,0.07062448678339163
632.937,0.07072404117596413
633.044,0.0708235581940465
633.159,0.07092304382042124
633.279,0.07102250403787747
633.403,0.0711219448292043
633.53,0.07122137217719086
633.659,0.07132079206462626
633.789,0.07142021047380397
633.917,0.07151963271430911
634.044,0.07161906209205249
634.169,0.07171850154156635
634.29,0.07181795399738303
634.409,0.0719174223940348
634.523,0.07201690966605397
634.632,0.07211641874797284
634.736,0.07221595255793244
634.834,0.07231551121470622
634.928,0.07241508889437241
635.019,0.07251467901388896
635.109,0.07261427499021382
635.199,0.07271387024030494
635.29,0.07281345818112028
635.385,0.07291303222961779
635.484,0.07301258652495239
635.588,0.07311212014083905
635.696,0.07321163421429562
635.808,0.07331112988928443
635.924,0.07341060830976778
636.044,0.07351007061970803
636.166,0.07360951796306751
636.292,0.07370895158200072
636.42,0.07380837581777101
636.549,0.07390779866527339
636.676,0.0740072283294424
636.799,0.07410667301521263
636.917,0.07420614092751862
637.029,0.07430564027129492
637.131,0.07440517925147609
637.223,0.07450476583230481
637.305,0.07460439930363243
637.378,0.07470406806663814
637.447,0.07480375983176538
637.513,0.07490346230945749
637.58,0.07500316321015792
637.649,0.07510285024431006
637.725,0.07520251112235729
637.808,0.07530213407493778
637.901,0.07540171665884686
638.002,0.0755012644911639
638.109,0.07560078345429826
638.221,0.07570027943065936
638.337,0.0757997583026566
638.455,0.07589922595269938
638.575,0.07599868826319713
638.694,0.07609815108220211
638.813,0.07619761879128302
638.929,0.07629709378763706
639.044,0.07639657832754779
639.156,0.0764960746672987
639.265,0.07659558506317334
639.37,0.0766951117714552
639.471,0.07679465704842785
639.568,0.07689422303306216
639.66,0.07699380961132116
639.747,0.07709341463881415
639.832,0.07719303589852006
639.913,0.07729267117341773
639.991,0.07739231824648601
640.068,0.07749197490070382
640.142,0.07759163891905001
640.216,0.07769130783829686
640.29,0.07779097666560474
640.365,0.07789063892129987
640.443,0.0779902881067036
640.525,0.07808991772313718
640.613,0.07818952127192196
640.709,0.07828909225437918
640.813,0.07838862419150598
640.926,0.07848811544759388
641.046,0.07858757554326928
641.17,0.0786870155645111
641.297,0.07878644659729823
641.423,0.07888587972760963
641.546,0.07898532604142418
641.664,0.0790847966247208
641.774,0.07918430243621354
641.875,0.07928384817266637
641.968,0.07938342954182558
642.054,0.07948304155631525
642.135,0.07958267922875954
642.211,0.07968233757178254
642.283,0.07978201159800838
642.353,0.07988169632006117
642.422,0.07998138683555618
642.491,0.08008107911526642
642.559,0.0801807696431503
642.629,0.08028045490972459
642.701,0.08038013140550611
642.776,0.08047979562101162
642.854,0.08057944404675794
642.937,0.08067907317326183
643.024,0.0807786798246577
643.117,0.08087826395570423
643.214,0.08097782723462091
643.315,0.08107737134711566
643.42,0.08117689797889638
643.529,0.08127640881567093
643.641,0.08137590554314725
643.756,0.08147538984738546
643.873,0.08157486431567253
643.99,0.08167433438497707
644.108,0.08177380605415702
644.224,0.08187328532207024
644.336,0.08197277818757462
644.445,0.08207229064952809
644.548,0.0821718287067885
644.643,0.0822713983196865
644.731,0.08237100181709323
644.813,0.08247063497072382
644.889,0.08257029286377672
644.961,0.08266997057945039
645.029,0.0827696632009433
645.095,0.0828693658114539
645.16,0.08296907349418065
645.225,0.08306878133451692
645.291,0.08316848521251874
645.358,0.08326818297939637
645.427,0.08336787278675852
645.498,0.08346755278621391
645.572,0.08356722112937125
645.649,0.08366687596783924
645.729,0.08376651545322661
645.813,0.08386613773714208
645.901,0.08396574166653782
645.993,0.08406532989445832
646.087,0.08416490636958794
646.183,0.08426447504169517
646.28,0.08436403986054844
646.376,0.08446360477591625
646.472,0.08456317373756701
646.566,0.08466275065014031
646.658,0.08476233794145063
646.747,0.08486193626757163
646.834,0.08496154617985131
646.918,0.08506116822963765
646.999,0.08516080296827865
647.078,0.0852604509471223
647.153,0.0853601127175166
647.225,0.08545978825521236
647.295,0.08555947343522385
647.364,0.08565916235291657
647.434,0.08575884909643795
647.505,0.08585852775393546
647.58,0.0859581924135566
647.659,0.08605783716344877
647.744,0.08615745609175948
647.835,0.08625704471074364
647.933,0.08635660668753613
648.035,0.08645614858695753
648.139,0.08655567697730102
648.246,0.08665519842685979
648.352,0.086754719503927
648.457,0.08685424677679585
648.56,0.08695378681375948
648.658,0.08705334517929825
648.752,0.08715292287566256
648.842,0.08725251960967113
648.927,0.0873521350880547
649.008,0.08745176901754402
649.086,0.08755142110486983
649.159,0.08765109105676291
649.229,0.08775077857989924
649.295,0.08785048241445267
649.358,0.08795019787039389
649.42,0.08804991949705619
649.481,0.08814964184377284
649.544,0.0882493594598771
649.609,0.08834906689470223
649.678,0.08844875869758151
649.751,0.0885484294592287
649.829,0.08864807734343841
649.912,0.08874770679126145
649.997,0.08884732288040517
650.084,0.08894693068857688
650.172,0.08904653529348394
650.26,0.08914614177283368
650.346,0.08924575520433344
650.429,0.08934538032182919
650.51,0.08944501828041336
650.587,0.08954466811069922
650.663,0.08964432881532527
650.736,0.08974399939692998
650.807,0.08984367885815181
650.877,0.08994336620162927
650.945,0.09004306043000082
651.012,0.09014276054590496
651.077,0.09024246555198016
651.142,0.09034217445086493
651.206,0.09044188604904853
651.271,0.09054159664248626
651.336,0.0906413007909167
651.405,0.09074099301942576
651.477,0.09084066785309934
651.554,0.09094031981702334
651.638,0.09103994343628369
651.729,0.09113953323596626
651.829,0.09123908497561953
651.936,0.09133860515397384
652.047,0.09143810579708626
652.16,0.09153759897662835
652.271,0.0916370967642716
652.379,0.09173661123168761
652.481,0.09183615445054785
652.573,0.09193573770934732
652.657,0.09203536276317634
652.732,0.09213502500652278
652.8,0.09223471971801653
652.861,0.09233444217628747
652.918,0.09243418765996551
652.971,0.09253395144768055
653.02,0.09263372881806246
653.068,0.09273351497603123
653.115,0.09283330409819285
653.162,0.0929330896060566
653.212,0.09303286490370433
653.266,0.09313262339521783
653.325,0.09323235848467892
653.39,0.09333206357616942
653.464,0.09343173210000127
653.546,0.09353136197109468
653.636,0.0936309606271294
653.73,0.09373053672259882
653.827,0.09383009891199627
653.926,0.09392965584981519
654.024,0.09402921619054892
654.119,0.09412878858869084
654.209,0.09422838169865173
654.294,0.09432800231997768
654.372,0.0944276506060262
654.444,0.09452732522215122
654.511,0.09462702483370669
654.572,0.09472674810604652
654.629,0.09482649370452469
654.681,0.09492626029449511
654.728,0.09502604653590013
654.772,0.09512584951239737
654.814,0.0952256625522219
654.855,0.09532547843632645
654.897,0.09542528994566377
654.941,0.09552508986118657
654.99,0.09562487096384761
655.044,0.0957246260345996
655.106,0.09582434792551786
655.176,0.09592403410005383
655.253,0.09602368937445302
655.335,0.096123319222061
655.422,0.0962229291162233
655.512,0.0963225245302855
655.604,0.09642211093759316
655.696,0.09652169381149182
655.789,0.09662127862532706
655.879,0.09672087085244441
655.967,0.09682047596618945
656.051,0.09692009943990773
656.129,0.09701974674694482
656.201,0.09711942336064625
656.266,0.09721913475435758
656.321,0.09731888640142439
