RF,U
0.0,0.0
2482.535290956497,0.016293875873088837
4938.780257701874,0.03258775174617767
5129.818122386932,0.03869795426726341
5352.137161254883,0.04786325618624687
5543.126628875732,0.06161121651530266
5704.182441711426,0.08223315328359604
5880.590877056122,0.11316605657339096
6083.705157756805,0.15956540405750275
6336.397483825684,0.22916443645954132
6628.856949806213,0.3335629999637604
6939.374885082245,0.49016082286834717
7212.742059707642,0.7250575423240662
7356.203949928284,0.9857595562934875
7392.2128829956055,1.2464615106582642
7405.4178738594055,1.5071635246276855
7379.306930065155,1.767865538597107
7358.862805843353,1.8330410718917847
7325.118464946747,1.8982166051864624
7274.166388988495,1.9633920192718506
7148.96620798111,2.061155319213867
7087.983656406403,2.0978164672851562
6974.972763061523,2.152808427810669
6752.027307510376,2.2352960109710693
6652.211728096008,2.2662289142608643
6479.660851478577,2.3126282691955566
6408.375576496124,2.3300280570983887
6287.350951194763,2.3561277389526367
6239.027151584625,2.365915060043335
6219.175597190857,2.3695852756500244
6189.875248432159,2.3750908374786377
6174.615672588348,2.377697706222534
6174.615672588348,2.377697706222534
