RF,U
0.0,0.0
2482.535290956497,0.016293875873088837
4941.11180305481,0.03258775174617767
5133.156620502472,0.03869795426726341
5356.006196975708,0.04786325618624687
5547.565216064453,0.06161121651530266
5709.218210220337,0.08223315328359604
5886.424011230469,0.11316605657339096
6090.709307670593,0.15956540405750275
6345.226923942566,0.22916443645954132
6640.5755825042725,0.3335629999637604
6955.851097106934,0.49016082286834717
7237.486235618591,0.7250575423240662
7391.932298660278,0.9857595562934875
7445.333031177521,1.2464615106582642
7473.382263183594,1.5071635246276855
7497.972937583923,1.767865538597107
7516.260150909424,2.0285675525665283
7529.725130081177,2.28926944732666
7538.4880838394165,2.549971580505371
7539.365878582001,2.6070199012756348
