RF,U
0.0,0.0
2482.535290956497,0.016293875873088837
4941.960592746735,0.03258775174617767
5134.330677032471,0.03869795426726341
5357.315489292145,0.04786325618624687
5549.015636920929,0.06161121651530266
5710.780493736267,0.08223315328359604
5888.100833415985,0.11316605657339096
6092.523163795471,0.15956540405750275
6347.2134528160095,0.22916443645954132
6642.756925582886,0.3335629999637604
6958.168105125427,0.49016082286834717
7239.5303745269775,0.7250575423240662
7392.877502918243,0.9857595562934875
7413.637581348419,1.0509350299835205
7435.51452922821,1.148698329925537
7440.073652267456,1.1853594779968262
7441.828262329102,1.1991075277328491
7443.265377998352,1.2128554582595825
7443.51404094696,1.226603388786316
7443.774339199066,1.230040431022644
7441.35689496994,1.2351958751678467
7432.990035533905,1.2403513193130493
7423.16286277771,1.2455068826675415
7412.600784301758,1.2506623268127441
7395.787391662598,1.2583955526351929
7368.898916244507,1.2699953317642212
7325.504066467285,1.2873951196670532
7254.581087112427,1.3134948015213013
7136.437740325928,1.3526442050933838
6934.801655769348,1.4113683700561523
6709.715435028076,1.4700926542282104
6466.845622062683,1.528816819190979
6082.460161685944,1.6169030666351318
5450.317701816559,1.7490324974060059
5281.853861808777,1.7820647954940796
5107.105350017548,1.8150972127914429
4829.7514181137085,1.8646457195281982
4722.553174495697,1.8832263946533203
4556.0823674201965,1.9110974073410034
4292.004246234894,1.9529039859771729
4186.414690256119,1.9685814380645752
4149.1241335868835,1.974460482597351
4089.5704159736633,1.9832791090011597
4066.8254561424255,1.986586093902588
4032.574506044388,1.9915465116500854
3980.240878343582,1.9989871978759766
3959.5012612342834,2.001777410507202
3929.532634973526,2.00596284866333
3881.660511493683,2.0122408866882324
3861.495002269745,2.014847993850708
3829.8377697467804,2.018758535385132
3807.3079261779785,2.0213654041290283
3772.251489639282,2.025275945663452
3746.9717214107513,2.0278830528259277
3707.1992752552032,2.0317935943603516
3639.4258410930634,2.0376594066619873
3607.8290078639984,2.040266275405884
3558.093264579773,2.0441768169403076
3470.981776237488,2.0500426292419434
3429.9328904151917,2.052649736404419
3365.355821609497,2.0565602779388428
3260.6213688850403,2.0624260902404785
3209.6558809280396,2.065032958984375
3103.4219999313354,2.068943500518799
3003.2983000278473,2.0728540420532227
2915.460482120514,2.0767645835876465
2850.213276863098,2.079371690750122
2850.213276863098,2.079371690750122
