RF,U
0.0,0.0
2482.535290956497,0.016293875873088837
4938.435288906097,0.03258775174617767
5129.406888484955,0.03869795426726341
5351.797019958496,0.04786325618624687
5542.974335670471,0.06161121651530266
5704.390272140503,0.08223315328359604
5881.398555755615,0.11316605657339096
6085.503283500671,0.15956540405750275
6339.863784790039,0.22916443645954132
6635.222852706909,0.3335629999637604
6950.835747718811,0.49016082286834717
7233.6717710494995,0.7250575423240662
7389.610412120819,0.9857595562934875
7411.0498151779175,1.0509350299835205
7434.237671852112,1.148698329925537
7439.206248283386,1.1853594779968262
7444.664607524872,1.2403513193130493
7444.664607524872,1.2403513193130493
