RF,U
0.0,0.0
2482.535290956497,0.016293875873088837
4941.76900100708,0.03258775174617767
5133.9249567985535,0.03869795426726341
5356.62887096405,0.04786325618624687
5547.847291469574,0.06161121651530266
5708.853931427002,0.08223315328359604
5884.995846271515,0.11316605657339096
6087.565651416779,0.15956540405750275
6339.289053916931,0.22916443645954132
6629.973675251007,0.3335629999637604
6937.493971347809,0.49016082286834717
7205.624433517456,0.7250575423240662
7343.888240814209,0.9857595562934875
7377.872267246246,1.2464615106582642
7386.301893234253,1.5071635246276855
7384.958430767059,1.637514591217041
7376.938552379608,1.8330410718917847
7374.3845891952515,1.881922721862793
7368.180562019348,1.9308042526245117
7360.199485301971,1.97968590259552
7350.231954574585,2.0285675525665283
7331.329157829285,2.1018900871276855
7294.199035644531,2.2118735313415527
7246.900828838348,2.321857213973999
7190.253658771515,2.4318408966064453
7124.37308549881,2.5418245792388916
7079.423240661621,2.6070199012756348
