JOB_NUM,Q1,Q2,Q3,EN,SN,FN,F,SLOPE,MAPE,ROC_BEGIN,ROC_THREE,KAPPA,SIM_TIME
3,0.9,0.9,2.56,0.4,0.2,0.03,0.0013,0,6.605539113,-5.711797701,-5.711797701,2.5,35.69747066
159,1.007414339,0.902105243,0.863805425,0.296089382,0.104407341,0.034455367,0.001427796,68.88512206,6.606415424,-0.07229569,-2.307253438,0,32.58917975
149,0.996762092,0.903272679,0.911663391,0.385049046,0.135302249,0.064624575,0.00132053,69.17008741,6.607277882,-0.077174707,-1.578045489,2.5,35.54657197
130,0.935946336,0.905735882,0.937268581,0.319651527,0.102194886,0.081886283,0.001301733,75.8877265,6.607440191,-0.088540266,-1.463064395,2.5,39.48709083
56,0.962052613,0.90768313,0.924603689,0.327393961,0.103262075,0.070287532,0.001454189,62.17584931,6.607572472,-0.207664764,0.027917599,2,29.72796178
118,0.90353427,1.011065621,1.057066126,0.316394578,0.106443802,0.049937671,0.00149787,66.40022654,6.608126834,-0.09761545,-0.007341594,0,34.59073019
197,1.016621687,0.903540636,0.84943241,0.321032123,0.106476227,0.049027637,0.001424963,68.16391246,6.608528502,-0.058268398,0.032268709,0,32.06277299
105,0.903035841,1.00490894,0.867495543,0.337425899,0.111134134,0.061916634,0.001446155,65.46074699,6.609143843,-0.109807603,-4.122884244,0,32.12809324
13,0.98753118,0.901008573,1.142042297,0.377242688,0.139370468,0.045317937,0.001409128,0.279581709,6.609250521,-0.951656999,-0.012932443,2.5,30.13883233
129,0.974033401,1.059660617,0.92435449,0.337483734,0.100423822,0.080229645,0.001353582,81.27707958,6.61232715,-0.089193808,-1.869413153,2.5,35.50804234
89,1.102891123,0.903618737,1.008832407,0.366736092,0.133197146,0.033637169,0.001401456,65.09011177,6.613136505,-0.12972725,-1.451905149,2.5,31.72057605
38,1.157936821,0.949027191,0.910460645,0.339204325,0.10309135,0.049012154,0.001467468,64.89564449,6.61327386,-0.308536774,-2.916208019,0,33.82384157
86,1.111042573,0.914052822,0.830167043,0.341835019,0.101803078,0.080063324,0.001462815,165.8398604,6.613513868,-0.134301419,-2.270263582,2.5,31.88567424
70,0.908483738,0.916307539,1.306277626,0.324471585,0.117657921,0.031706672,0.001351302,65.15656817,6.61480665,-0.165425042,0.038284967,2,33.98136806
161,0.971407094,0.942318993,0.865959371,0.392759344,0.130574712,0.052237321,0.001308107,68.51760131,6.615885759,-0.071332805,0.004735168,2.5,39.31539369
154,0.905026179,1.089878379,0.848494817,0.368138972,0.117760484,0.053600677,0.001390191,68.82266318,6.616552288,-0.074592041,-2.03247177,2.5,35.53556323
33,0.914528033,0.902291678,0.814911459,0.318367049,0.107223724,0.035139534,0.001493971,65.83997139,6.61656682,-0.35664274,0.035490318,2.5,36.53830576
45,0.912750812,1.019906432,2.222600482,0.386071303,0.137333229,0.039145714,0.001392494,84.09769522,6.616837608,-0.259370384,0.023990351,2.5,31.74077344
52,1.233004212,0.985318147,0.977504838,0.370261602,0.112055256,0.042469497,0.001470684,65.4230168,6.617247189,-0.223762497,-1.709467969,2.5,30.51274753
116,1.525205058,1.041820262,0.933349552,0.361686557,0.105038868,0.048543769,0.001366617,379.8157216,6.622810023,-0.09918543,0.028625134,2.5,35.35773849
65,1.439369888,1.015922889,0.961069959,0.356864085,0.118133451,0.031578388,0.001318618,65.31091617,6.625999553,-0.178173984,-3.971401622,0,36.81696653
11,1.6,1.1,0.81,0.4,0.1,0.09,0.0013,0,6.635115407,-1.139401911,1.736101605,2.5,37.4287262
12,1.6,1.1,0.81,0.25,0.2,0.03,0.0015,0,6.987029924,-1.00382769,1.074905092,2.5,54.13359761
4,0.9,1.1,0.81,0.4,0.2,0.03,0.0015,799.0196769,7.078417383,-3.650239044,1.177278744,2.5,28.44083762
7,1.6,0.9,2.56,0.4,0.1,0.03,0.0015,799.0196769,7.154733243,-1.812400212,0.615676934,2.5,27.66439128
23,1.485703519,0.993530157,2.453668231,0.319801973,0.153545476,0.081397527,0.001443101,0.014803184,7.623210566,-0.472996543,0.533359657,1.5,45.73900175
192,1.003850848,1.084386666,0.858664944,0.320290179,0.144427678,0.073006341,0.001328905,69.26045174,8.172263036,-0.051606657,-3.490227706,2.5,51.87880921
55,1.148041946,1.077549425,0.984826748,0.366426963,0.174441715,0.039111211,0.001444661,64.85500658,8.219853296,-0.181653356,-3.733269189,2.5,43.7636857
81,1.132148796,1.071420156,0.831492714,0.281265698,0.124812819,0.052568787,0.001493199,50.35674329,8.309278792,-0.121498197,0.852466169,2.5,52.0377624
169,0.966540432,1.056194248,0.826814162,0.30091662,0.112854521,0.089909171,0.00144118,68.57975318,8.387077853,-0.057393194,-0.610974749,2.5,52.85816216
117,1.251410791,0.943761397,0.823730494,0.29339471,0.117829747,0.088697301,0.001429423,105.0307929,8.410667817,-0.082917816,2.315946091,2.5,59.02594018
188,1.130367281,0.998718741,0.840917746,0.314843557,0.192417404,0.072801535,0.001303679,68.32429311,8.437769343,-0.051290723,-0.530066763,0,52.02703094
6,0.9,1.1,2.56,0.4,0.1,0.09,0.0015,0,8.498411093,-1.906144684,0.709996855,2.5,50.64026952
14,1.586880079,0.93368395,2.399802619,0.253848085,0.101500797,0.058070436,0.001315611,0.042059293,8.506325725,-0.732523753,0.759647901,2,51.59848523
134,1.080319694,1.006885284,0.937469267,0.323402344,0.195718275,0.067912242,0.001348875,70.87477604,8.748837493,-0.069776669,-3.581656703,0,56.35301852
18,1.358891896,0.952703406,2.322763635,0.302416913,0.166442727,0.058771549,0.001336032,0.046152851,8.762338002,-0.545105677,1.083526928,0.5,51.69237328
182,1.154469931,0.963108776,0.932237035,0.388213995,0.12069145,0.058482635,0.001446656,68.94162419,8.780268,-0.05109871,-0.802568405,2.5,55.88044119
150,0.968264426,1.048454723,0.892599547,0.321613935,0.107160316,0.068758061,0.001399381,69.10607399,8.818928924,-0.06181346,-3.717953981,2.5,55.69400072
34,0.962646191,1.038202902,1.084172288,0.350996098,0.102462144,0.065743377,0.001419765,64.62924321,8.886261238,-0.277056766,-3.444559639,2.5,52.63869143
57,0.985600669,1.040313854,0.815773946,0.359224782,0.134300581,0.067236924,0.001407247,65.41452236,8.916668064,-0.162722615,0.348407384,0,49.79700041
110,0.960264384,1.096679764,0.836971842,0.277992352,0.180028888,0.053754252,0.00135678,67.04702684,8.917330322,-0.083594534,-3.732534725,2.5,45.92900753
26,1.321925692,1.001020897,2.386996513,0.388958565,0.185841648,0.038342953,0.001406598,0.093260753,9.021950434,-0.360287363,1.237888833,0,49.97759461
123,1.119608075,0.905232946,0.830323676,0.343474626,0.183514515,0.089923849,0.001380153,81.65759757,9.099320192,-0.073195199,-0.945465887,2.5,58.28803301
39,1.047757766,1.069140688,0.904865134,0.297522355,0.189697952,0.035588025,0.001333809,68.67859147,9.105415109,-0.234834721,-0.822271338,2.5,56.16295767
189,0.951136685,1.073894189,0.898523901,0.265307095,0.153282162,0.073290397,0.001410481,69.21599251,9.16226776,-0.047164185,1.291308506,2.5,48.07385755
8,1.6,0.9,2.56,0.25,0.2,0.09,0.0015,0,9.184775521,-1.263479856,0.343182214,2.5,50.49468136
20,1.531781976,0.909401023,2.26720614,0.303031677,0.133256462,0.044111961,0.001409293,0.001133563,9.205200329,-0.464417589,0.221431163,0.5,47.71889329
83,1.021190842,1.017062152,0.894907895,0.309641273,0.156467631,0.053264266,0.00142661,201.7828353,9.445917953,-0.104673373,0.56831958,2.5,48.02013826
40,1.044183161,0.980974045,0.980041588,0.295685028,0.134177057,0.087183964,0.001487754,62.31781054,9.478695321,-0.219242031,1.43271073,2.5,53.69439769
186,0.982476169,0.988075693,0.920868197,0.350262356,0.121108241,0.081352656,0.001300442,68.62505033,9.497902869,-0.046114766,1.45212429,1.5,56.76561356
87,0.941192387,1.039123222,1.01416785,0.340518674,0.122330623,0.065276403,0.001402713,55.01102661,9.516946802,-0.098978927,-2.850162534,2.5,55.86272764
128,1.046461808,0.983884907,0.881037968,0.315868343,0.11878606,0.079104304,0.001384112,84.65517524,9.53356898,-0.066894217,1.466065226,2.5,57.49145293
120,1.225144782,0.929803425,0.8251563,0.381794548,0.103322177,0.042921021,0.001336885,91.3384385,9.53705639,-0.071362001,1.464464778,2.5,52.36034656
100,1.058565121,0.952170081,0.861322657,0.2902944,0.137913536,0.085498876,0.001373072,65.23016561,9.577060086,-0.085374489,1.488610819,0,59.05478621
167,1.035782353,1.028420064,0.99849505,0.281210697,0.165704769,0.058651173,0.001300646,69.05631079,9.609027351,-0.050723537,-0.6509187,2.5,61.46646404
177,0.916983955,1.084717231,0.815215317,0.362253657,0.169718617,0.038174925,0.001485952,68.9380349,9.639482607,-0.047668477,-0.194537643,2,57.71606708
140,1.105823831,0.931219103,0.831758292,0.382643144,0.161812155,0.071483058,0.001365064,69.41867799,9.642551532,-0.060335129,-0.168204665,0,69.28554177
166,1.168798056,0.925590951,0.887877699,0.312209199,0.161877323,0.077327121,0.001439376,69.08772978,9.716998322,-0.050376583,-0.600534333,2.5,67.31797433
122,0.992953526,1.010469588,0.881053609,0.337091062,0.150445349,0.054911569,0.001320259,87.79416433,9.720816655,-0.068663784,0.091880132,2.5,60.57026005
147,0.911830552,1.070081515,0.829291623,0.336034653,0.160326014,0.053587619,0.001463264,68.77225507,9.76336886,-0.056614833,-0.716592256,2.5,59.91082835
75,1.180355628,0.910622176,0.89984913,0.390053561,0.11423252,0.058368358,0.001346021,65.3386137,9.798671853,-0.111222468,1.596778169,2.5,47.94595695
99,0.937507303,1.062667026,1.113808389,0.274187103,0.158047737,0.06809559,0.001376101,65.06129089,9.901453547,-0.08293552,1.672804408,0,68.24165273
158,0.953908555,0.972296575,0.823997639,0.387781494,0.144406244,0.077414006,0.001334753,68.81775408,9.931547795,-0.051576985,-0.703904252,0,66.13057184
204,0.907412846,1.087186983,1.089190418,0.295393664,0.110771324,0.043856048,0.001329945,67.95892335,9.973647457,-0.039682202,1.698701186,0,55.98620319
138,0.920784385,1.073825612,0.836064051,0.37016347,0.192446053,0.03674741,0.001328469,71.58669074,9.978960863,-0.058760392,1.712362566,2.5,60.92021346
170,1.034372917,0.965319097,0.841103172,0.377256085,0.157286668,0.060141391,0.001496549,68.83050509,10.00829216,-0.047460606,1.740420594,2,52.7535708
175,1.061614752,0.955366645,0.838382578,0.292293804,0.167525615,0.081213434,0.001345264,69.00977648,10.02855789,-0.045980325,1.75326173,2.5,56.39667964
59,1.100534012,0.927241955,0.882206953,0.314869314,0.174828397,0.086994821,0.001439061,65.38695087,10.03527977,-0.137825082,0.559305854,2.5,45.79929733
50,1.044894603,0.964358461,0.887161622,0.367367622,0.176419898,0.055176292,0.001457574,62.08860575,10.03618313,-0.163121457,-0.132944144,0,53.93174195
133,1.015548787,1.021560052,0.851920732,0.352102377,0.160986258,0.037819807,0.001344006,70.59990749,10.04659138,-0.060473812,1.733242099,0,62.24498296
155,1.017169834,1.023829098,0.985364911,0.355137154,0.158568946,0.040004057,0.00144581,69.35873665,10.17016783,-0.051032251,-3.141146202,2.5,60.16877437
44,1.169404756,0.902482242,0.937445494,0.264594232,0.194733081,0.086257537,0.001308526,67.79666502,10.19702946,-0.182141978,-1.227230141,0,47.9998734
48,1.2587209,0.909515713,0.93937498,0.346275222,0.190581137,0.039097218,0.001457784,65.02354957,10.30207142,-0.164405598,-0.198536631,2.5,47.85209775
78,1.046252404,1.008969346,0.925372603,0.377538621,0.104670035,0.032284832,0.001496628,64.98968183,10.31331722,-0.100205419,-0.044938131,0,54.16027665
71,0.949863893,1.01340312,0.970996238,0.366101289,0.112091199,0.05407896,0.001459967,65.26014974,10.3314439,-0.109967009,1.912273615,0,52.01355386
127,0.918895587,1.006044842,0.907801798,0.37982384,0.19858281,0.056420066,0.001388177,84.67964653,10.35115346,-0.060936358,-0.620451297,2.5,52.67435455
196,0.977318477,1.014671225,1.027841802,0.266525342,0.167332049,0.064483759,0.00143039,68.2347649,10.36427876,-0.039306953,1.882119102,0,47.82855344
180,1.097570222,0.908858375,1.150497194,0.315702619,0.15651461,0.088170056,0.001343572,69.02360793,10.38540481,-0.042702401,1.909953747,0,67.04485488
76,1.139748191,0.921878128,0.819352288,0.388146357,0.126681454,0.044571815,0.001327477,52.05751545,10.40319348,-0.101679214,-2.756980825,2.5,47.84147763
77,0.98393804,1.002446101,0.828908661,0.36716364,0.117429956,0.041606563,0.001497685,65.04774673,10.50090103,-0.099055704,0.351114589,2,48.03875494
30,0.940609629,1.008934256,0.878847176,0.310953373,0.110256496,0.052658038,0.001336038,69.07802583,10.51392655,-0.259145102,1.998619836,2.5,55.83961129
106,0.977607056,1.017529531,0.819167395,0.259311283,0.150489163,0.048817378,0.001486748,65.46434612,10.58547903,-0.070891957,-2.423235285,0,58.41193199
185,0.900175264,1.086454154,0.829311091,0.254264617,0.153479669,0.044242155,0.001391304,68.67041952,10.58955188,-0.040432514,-2.804854953,2,57.06739426
25,0.910908229,0.981834819,0.883871525,0.314716948,0.167572527,0.085945121,0.001377944,0.257235108,10.620819,-0.308679813,1.498804216,0,57.64607191
47,1.144270827,0.924003662,0.918787697,0.266646098,0.129502523,0.072013218,0.001363942,65.05908901,10.6391179,-0.160652535,2.011140146,2.5,49.93197155
152,1.036464919,0.97841619,0.871182572,0.336387796,0.177010581,0.043261083,0.001353281,68.64612543,10.68149583,-0.048659859,0.931283452,0,62.54180193
109,0.910705568,1.044440609,1.074934716,0.34949796,0.18490971,0.045891402,0.001327574,67.04278335,10.68820721,-0.067971549,-0.167147645,2.5,53.63053107
46,0.928522447,0.995497817,0.992090189,0.271748346,0.199681493,0.088523653,0.001460695,65.28786358,10.69914468,-0.162888663,0.251057611,2.5,49.9332397
119,1.049302133,0.991241335,0.993238821,0.357698431,0.104137192,0.0369552,0.00149298,66.35115261,10.70466447,-0.06207178,1.146998326,0,57.79007292
37,1.13991171,0.904699378,0.988750077,0.30135077,0.116532577,0.067915485,0.00149685,64.77609508,10.74995778,-0.202199354,2.110888642,0,62.20155931
66,0.94627425,0.948343219,1.050738786,0.366953725,0.137065312,0.078269564,0.001492576,65.30525352,10.7839062,-0.111465051,2.122405939,2.5,60.32769179
163,0.914689075,1.046030047,0.908816194,0.260448529,0.123115527,0.053664376,0.001357005,68.72757553,10.84606553,-0.044339932,2.115089887,2.5,69.56378651
162,1.030799612,0.946500829,0.937648699,0.265154817,0.186872401,0.084530564,0.001372966,68.99265345,10.87479765,-0.044436875,2.13537144,2.5,61.80340862
165,0.942228524,1.035838288,0.949681775,0.255704029,0.159812496,0.041524288,0.001338154,68.58385566,10.91086475,-0.043404084,0.032399609,0,62.12563014
164,0.902515731,0.991847795,0.916628165,0.317735194,0.106459928,0.072947209,0.001353992,68.94302989,10.91806699,-0.043626181,0.02163467,0,62.42553949
61,0.98934131,1.007215647,0.941273254,0.296218799,0.149643538,0.038506864,0.00134584,66.65376069,10.98734265,-0.117363198,0.476031441,2.5,56.0624299
121,0.974778747,0.92686564,0.824121022,0.364615218,0.105443758,0.070234152,0.001307359,82.0284123,10.99025197,-0.058657355,0.142793749,2.5,55.84293509
107,0.999234324,0.949890347,0.886457213,0.28618081,0.197555655,0.08965593,0.001418265,66.10917277,11.0225025,-0.066100302,2.206679327,2.5,52.30426025
201,0.939356261,0.923306757,0.819027675,0.304838335,0.142308874,0.034247778,0.001398921,68.60915646,11.04391048,-0.03492612,-0.209676588,2.5,5.505353928
82,0.969734905,0.953540247,0.881613183,0.271428904,0.103981707,0.072832644,0.001442544,171.5155148,11.12489388,-0.085237539,-0.381171779,2.5,54.07452059
84,0.990435872,0.925143493,0.810435316,0.318408418,0.184123661,0.086949885,0.001381974,64.64425254,11.15404103,-0.082832452,0.014573575,0,54.38591337
145,0.931994626,0.96105136,0.940665489,0.358511387,0.138562143,0.071195522,0.0013291,68.6330382,11.19655337,-0.04744848,2.335859184,0,55.26346374
157,0.934680855,0.98051251,1.030231159,0.335751856,0.14847859,0.056390781,0.001315202,68.95164059,11.2209223,-0.043642386,0.525377235,2.5,59.98278904
156,0.963597942,0.978894573,0.876615306,0.361067323,0.181299722,0.045567471,0.001312425,69.02425049,11.3393563,-0.043159859,2.361402006,2.5,57.79193664
60,0.981208087,0.964296692,1.277490573,0.253145317,0.142676807,0.087968295,0.001355364,65.90366334,11.37399678,-0.112798945,2.422680037,2.5,47.7943213
93,0.910572979,0.998338229,0.869387183,0.28793699,0.110153534,0.060622297,0.001443431,65.26482908,11.40647253,-0.071985456,-1.843751419,2.5,62.23556948
51,1.139295638,0.934476584,1.002172587,0.293778954,0.118448823,0.03249625,0.001450794,65.08773592,11.42586044,-0.132065482,-2.164107639,0,51.86289787
199,1.00903829,0.935938699,0.819768066,0.262796885,0.129025965,0.079828113,0.001478165,68.39358794,11.46326365,-0.033160964,2.427367576,2.5,47.88832974
141,0.960629633,0.937471663,0.962115734,0.306629381,0.146961616,0.088316302,0.001327404,71.26674268,11.48287902,-0.046758968,2.481230894,2.5,66.19604278
125,0.943609297,0.953495454,0.816869368,0.329358477,0.182881821,0.062777163,0.001421653,76.9729949,11.59205605,-0.051911923,1.246367929,0,64.43412876
111,1.023907023,0.912523853,0.845235807,0.271277381,0.148020864,0.084133764,0.00131346,66.754204,11.7295756,-0.057268717,0.520684198,2,52.01899791
80,1.129936562,0.925994189,0.851710476,0.280794925,0.115957691,0.043530089,0.001488992,51.95218818,11.88723744,-0.077745533,0.786960108,2.5,60.06280351
176,0.986517015,0.912775376,0.851873375,0.291550492,0.146493179,0.070006926,0.001375736,68.934405,12.22069253,-0.033191097,-1.930018109,2.5,63.64415288
36,0.972028111,0.925392681,0.984789016,0.258346822,0.177890575,0.077300501,0.001356155,65.28626988,12.4456899,-0.159526989,1.77971433,2.5,58.01319528
42,0.906146435,0.965843698,1.329697397,0.256616492,0.100992921,0.062299471,0.001440779,73.16103586,12.65148974,-0.131162068,1.586397209,2.5,63.94815898
63,1.089362937,0.928756477,0.866217133,0.334227764,0.180930031,0.037023755,0.001410868,65.16925582,14.5688028,-0.055811802,1.790730071,2,74.8684628
101,0.950049387,1.021416302,0.926173542,0.275751147,0.141340641,0.03276307,0.001454498,65.60431039,14.82784638,-0.032012881,2.463196419,2.5,77.85020685
