RF,U
0.0,0.0
2482.535290956497,0.016293875873088837
4941.272929191589,0.03258775174617767
5133.33328294754,0.03869795426726341
5356.1330823898315,0.04786325618624687
5547.5941252708435,0.06161121651530266
5709.064249038696,0.08223315328359604
5885.963038921356,0.11316605657339096
6089.7404799461365,0.15956540405750275
6343.398174762726,0.22916443645954132
6637.236955165863,0.3335629999637604
6949.788137435913,0.49016082286834717
7226.095010280609,0.7250575423240662
7373.177614688873,0.9857595562934875
7392.408647060394,1.0509350299835205
7411.512481212616,1.148698329925537
7412.442034244537,1.1578636169433594
7413.5444893836975,1.1716115474700928
7415.365788459778,1.1922334432601929
7415.945001125336,1.1999666690826416
7416.463257789612,1.2115665674209595
7416.098233222961,1.2202664613723755
7415.86372756958,1.2228734493255615
7415.86372756958,1.2228734493255615
