RF,U
0.0,0.0
2482.535290956497,0.016293875873088837
4941.436073303223,0.03258775174617767
5133.58678483963,0.03869795426726341
5356.45282125473,0.04786325618624687
5547.996392250061,0.06161121651530266
5709.577769756317,0.08223315328359604
5886.646045207977,0.11316605657339096
6090.692135334015,0.15956540405750275
6344.795813083649,0.22916443645954132
6639.4005308151245,0.3335629999637604
6953.330205440521,0.49016082286834717
7232.334730625153,0.7250575423240662
7383.2621693611145,0.9857595562934875
7403.487364768982,1.0509350299835205
7424.487429618835,1.148698329925537
7427.872918605804,1.1853594779968262
7428.842413425446,1.1887965202331543
7429.472961902618,1.193951964378357
7430.922131538391,1.2016851902008057
7431.30906867981,1.2045851945877075
7431.045701980591,1.2089351415634155
7431.516463756561,1.2132850885391235
7431.801806926727,1.2176350355148315
7431.576120376587,1.2219849824905396
7431.55047082901,1.2263349294662476
7431.691823959351,1.230684757232666
7431.691823959351,1.230684757232666
