RF,U
0.0,0.0
2482.535290956497,0.016293875873088837
4940.579191684723,0.03258775174617767
5132.398296833038,0.03869795426726341
5355.139347553253,0.04786325618624687
5546.595201969147,0.06161121651530266
5708.156094074249,0.08223315328359604
5885.248094081879,0.11316605657339096
6089.371431827545,0.15956540405750275
6343.635670185089,0.22916443645954132
6638.5749588012695,0.3335629999637604
6953.114084243774,0.49016082286834717
7233.25768327713,0.7250575423240662
7385.336209774017,0.9857595562934875
7405.776719093323,1.0509350299835205
7427.24076461792,1.148698329925537
7431.593613624573,1.1853594779968262
7431.95265007019,1.1887965202331543
7432.53550195694,1.193951964378357
7433.906140327454,1.2016851902008057
7434.704070568085,1.2132850885391235
7434.852280139923,1.2248848676681519
7434.966365337372,1.2277848720550537
7434.95866394043,1.2321348190307617
7434.95866394043,1.2321348190307617
