RF,U
0.0,0.0
2482.535290956497,0.016293875873088837
4940.2346448898315,0.03258775174617767
5131.928656101227,0.03869795426726341
5354.629242897034,0.04786325618624687
5546.061375141144,0.06161121651530266
5707.632890701294,0.08223315328359604
5884.764988899231,0.11316605657339096
6088.969175815582,0.15956540405750275
6343.381588459015,0.22916443645954132
6638.5969824790955,0.3335629999637604
6953.632670879364,0.49016082286834717
7234.691737651825,0.7250575423240662
7387.838057518005,0.9857595562934875
7408.542087554932,1.0509350299835205
7430.439627170563,1.148698329925537
7435.111691951752,1.1853594779968262
7436.7989621162415,1.1991075277328491
7438.231767177582,1.2128554582595825
7438.656064033508,1.226603388786316
7426.978120803833,1.2403513193130493
7401.991035461426,1.2540992498397827
7374.323805809021,1.2678472995758057
7329.078444004059,1.2884691953659058
7254.349967956543,1.3194020986557007
7128.3127727508545,1.365801453590393
6908.176587104797,1.4354004859924316
6509.944810390472,1.5397989749908447
6062.8417892456055,1.6441975831985474
5577.404520511627,1.7485960721969604
5449.740553379059,1.7746957540512085
5318.206175327301,1.8007954359054565
5111.425729751587,1.839944839477539
5031.104353904724,1.854625940322876
4906.655685901642,1.8766474723815918
4859.159964084625,1.8849055767059326
4786.03187584877,1.8972927331924438
4756.347841501236,1.9019378423690796
4715.4264006614685,1.9089056253433228
4699.035258293152,1.9115185737609863
4674.263179779053,1.915437936782837
4637.268816232681,1.9213169813156128
4619.742555379868,1.9239239692687988
4593.829558372498,1.9278345108032227
4575.193567752838,1.9304414987564087
4555.288775444031,1.9330486059188843
4532.84055519104,1.9356555938720703
4532.84055519104,1.9356555938720703
