RF,U
0.0,0.0
2482.535290956497,0.016293875873088837
4940.554381370544,0.03258775174617767
5132.317311286926,0.03869795426726341
5354.978416442871,0.04786325618624687
5546.3055720329285,0.06161121651530266
5707.66072511673,0.08223315328359604
5884.425584793091,0.11316605657339096
6088.025567531586,0.15956540405750275
6341.431875228882,0.22916443645954132
6634.929658412933,0.3335629999637604
6947.01486825943,0.49016082286834717
7222.7592878341675,0.7250575423240662
7369.234923362732,0.9857595562934875
7388.28110408783,1.0509350299835205
7407.229569911957,1.148698329925537
7410.151546001434,1.1853594779968262
7411.882206439972,1.1991075277328491
7411.685652732849,1.2042629718780518
7412.153020858765,1.2094184160232544
7411.6680998802185,1.2145739793777466
7411.633501529694,1.2197294235229492
7411.139382839203,1.2223364114761353
7406.696529865265,1.226246953010559
7400.491817474365,1.230157494544983
7393.598867893219,1.2340680360794067
7382.4347949028015,1.2399338483810425
7364.508152961731,1.2487324476242065
7335.637000083923,1.2619305849075317
7288.671439647675,1.2817275524139404
7211.168663024902,1.3114231824874878
7080.2330327034,1.355966567993164
6933.6274971961975,1.4005099534988403
6770.700541496277,1.4450533390045166
6488.231440067291,1.5118683576583862
5972.806501865387,1.612091064453125
5832.313882350922,1.6371467113494873
5685.628260612488,1.6622023582458496
5454.155704021454,1.699785828590393
5363.399257183075,1.7138795852661133
5328.805594921112,1.7191647291183472
5276.355668067932,1.7270925045013428
5191.232290029526,1.738984227180481
5191.232290029526,1.738984227180481
