RF,U
0.0,0.0
2482.535290956497,0.016293875873088837
4941.798408985138,0.03258775174617767
5134.098496437073,0.03869795426726341
5357.0440011024475,0.04786325618624687
5548.693902492523,0.06161121651530266
5710.39928817749,0.08223315328359604
5887.636571407318,0.11316605657339096
6091.933970451355,0.15956540405750275
6346.427860736847,0.22916443645954132
6641.654912948608,0.3335629999637604
6956.561134338379,0.49016082286834717
7237.124925613403,0.7250575423240662
7389.693787097931,0.9857595562934875
7410.267535686493,1.0509350299835205
7431.88710641861,1.148698329925537
7436.26890039444,1.1853594779968262
7438.015005111694,1.1991075277328491
7439.4009437561035,1.2128554582595825
7439.619023799896,1.226603388786316
7426.393886566162,1.2403513193130493
7401.214660167694,1.2540992498397827
7373.486306190491,1.2678472995758057
7328.254123210907,1.2884691953659058
7253.799628734589,1.3194020986557007
7129.066818237305,1.365801453590393
6991.362644195557,1.4122008085250854
6841.386810302734,1.4586001634597778
6593.728111743927,1.5281991958618164
6186.93248796463,1.6325976848602295
5746.889392852783,1.7369962930679321
5257.444441318512,1.8413947820663452
5128.0360469818115,1.8674944639205933
4993.352344512939,1.8935941457748413
4783.987800121307,1.9327435493469238
4702.258762359619,1.9474246501922607
4576.688676357269,1.9694461822509766
4528.841782331467,1.9777042865753174
4455.597679615021,1.9900914430618286
4341.9517390728,2.008671998977661
4298.210830450058,2.0156397819519043
4231.4813187122345,2.0260915756225586
4179.66640996933,2.0339303016662598
4159.036096811295,2.036869764328003
4129.353480100632,2.0412790775299072
4111.1027665138245,2.043886184692383
4082.8095049858093,2.0477964878082275
4063.5380709171295,2.050403594970703
4032.362717628479,2.054314136505127
4011.7818562984467,2.0569212436676025
3976.002741098404,2.0608317852020264
3937.264286994934,2.06474232673645
3894.796620607376,2.068652868270874
3865.661457300186,2.0712597370147705
3815.458321094513,2.0751702785491943
3781.88516330719,2.07777738571167
3724.455728530884,2.0816879272460938
3682.2846257686615,2.0842947959899902
3612.8150215148926,2.088205337524414
3567.4804198741913,2.0908124446868896
3490.8379778862,2.0947229862213135
3426.6517214775085,2.097330093383789
3306.810077905655,2.101240396499634
3201.030565738678,2.1051509380340576
3134.821645975113,2.107758045196533
3134.821645975113,2.107758045196533
