RF,U
0.0,0.0
2482.535290956497,0.016293875873088837
4941.647905349731,0.03258775174617767
5133.894331455231,0.03869795426726341
5356.828933238983,0.04786325618624687
5548.483859539032,0.06161121651530266
5710.219555854797,0.08223315328359604
5887.515602588654,0.11316605657339096
6091.916064739227,0.15956540405750275
6346.588662147522,0.22916443645954132
6642.136117935181,0.3335629999637604
6957.605688095093,0.49016082286834717
7239.191951274872,0.7250575423240662
7392.9216685295105,0.9857595562934875
7413.752261161804,1.0509350299835205
7435.817399978638,1.148698329925537
7440.530132770538,1.1853594779968262
7442.240742683411,1.1991075277328491
7443.815504074097,1.2128554582595825
7444.204139709473,1.226603388786316
7438.781296253204,1.2369143962860107
7421.674026012421,1.247225284576416
7402.353409290314,1.2575362920761108
7381.717399120331,1.2678472995758057
7348.64951133728,1.2833137512207031
7294.962174415588,1.3065134286880493
7206.137281894684,1.3413128852844238
7054.501408576965,1.3935121297836304
6882.136904716492,1.4457114934921265
6688.6989402771,1.497910737991333
6362.361887454987,1.5762096643447876
6014.814163684845,1.6545085906982422
5649.699200630188,1.7328075170516968
5506.913802623749,1.762169599533081
5281.9680914878845,1.8062126636505127
5193.526791095734,1.8227288722991943
5055.607429981232,1.8475031852722168
5003.117321968079,1.8567935228347778
4981.738068819046,1.8602774143218994
4951.311909914017,1.865503191947937
4935.11621427536,1.868110179901123
4910.322224855423,1.8720207214355469
4893.322558879852,1.874627709388733
4875.33191204071,1.8772348165512085
4856.017304897308,1.8798418045043945
4856.017304897308,1.8798418045043945
