RF,U
0.0,0.0
2482.535290956497,0.016293875873088837
4941.709646224976,0.03258775174617767
5133.975658416748,0.03869795426726341
5356.910943984985,0.04786325618624687
5548.55881357193,0.06161121651530266
5710.274419784546,0.08223315328359604
5887.535315990448,0.11316605657339096
6091.878728866577,0.15956540405750275
6346.461140155792,0.22916443645954132
6641.870916366577,0.3335629999637604
6957.159259796143,0.49016082286834717
7238.61296749115,0.7250575423240662
7392.549920082092,0.9857595562934875
7413.500275611877,1.0509350299835205
7435.788752555847,1.148698329925537
7440.669509887695,1.1853594779968262
7442.357257843018,1.1991075277328491
7443.987677574158,1.2128554582595825
7444.674124240875,1.226603388786316
7444.816304206848,1.2317588329315186
7444.986228466034,1.2343659400939941
7443.743987083435,1.2382763624191284
7435.833847522736,1.2441421747207642
7426.191035270691,1.2500079870224
7415.799416542053,1.2558737993240356
7399.190207004547,1.2646725177764893
7372.641557216644,1.277870535850525
7329.818843364716,1.2976676225662231
7259.9649085998535,1.327363133430481
7144.048633098602,1.3719065189361572
7016.816065311432,1.4164499044418335
6878.206310272217,1.4609932899475098
6644.788683891296,1.527808427810669
6231.7884068489075,1.6280310153961182
5756.71851682663,1.7282536029815674
5631.05703830719,1.7533092498779297
5502.051260471344,1.778364896774292
5302.863367557526,1.8159483671188354
4988.922230243683,1.8723236322402954
4863.6460518836975,1.8934643268585205
4816.549674510956,1.9013921022415161
4744.6666078567505,1.9132837057113647
4716.9631814956665,1.9177430868148804
4675.330198287964,1.9244321584701538
4658.606330871582,1.9270391464233398
4633.874339342117,1.9309496879577637
4595.753219366074,1.9368155002593994
4577.687605857849,1.9394224882125854
4550.301714897156,1.9433330297470093
4531.368502616882,1.9459400177001953
4510.899789094925,1.948547124862671
4489.207389831543,1.951154112815857
4464.583215713501,1.953761100769043
4436.4134974479675,1.956368088722229
4404.802082777023,1.9589751958847046
4369.551924228668,1.9615821838378906
4328.179273605347,1.9641891717910767
4283.879589557648,1.9667962789535522
4237.613637924194,1.9694032669067383
4187.236084222794,1.9720102548599243
4133.182365655899,1.9746172428131104
4075.1533756256104,1.977224349975586
4016.0752387046814,1.979831337928772
3955.526807308197,1.982438325881958
3891.212729692459,1.985045313835144
3820.1287496089935,1.9876524209976196
3745.157373189926,1.9902594089508057
3670.2781386375427,1.9928663969039917
3595.087560892105,1.9954733848571777
3595.087560892105,1.9954733848571777
