RF,U
0.0,0.0
2482.535290956497,0.016293875873088837
4941.419615268707,0.03258775174617767
5133.476008892059,0.03869795426726341
5356.188551902771,0.04786325618624687
5547.468301296234,0.06161121651530266
5708.622019290924,0.08223315328359604
5885.014695644379,0.11316605657339096
6087.987049102783,0.15956540405750275
6340.348357200623,0.22916443645954132
6632.05499124527,0.3335629999637604
6941.146427631378,0.49016082286834717
7211.675493240356,0.7250575423240662
7352.243867397308,0.9857595562934875
7369.945587158203,1.0509350299835205
7384.4327392578125,1.148698329925537
7387.887912750244,1.1853594779968262
7387.899440765381,1.1991075277328491
7387.250052928925,1.2042629718780518
7385.675464630127,1.2094184160232544
7378.220808506012,1.2145739793777466
7368.822397708893,1.2197294235229492
7358.552435398102,1.2248848676681519
7342.0624442100525,1.2326180934906006
7315.565543651581,1.2442179918289185
7272.66700220108,1.261617660522461
7202.468137741089,1.287717342376709
7085.629833221436,1.326866865158081
6886.888871192932,1.3855910301208496
6664.386933326721,1.4443151950836182
6420.260502338409,1.5030393600463867
6019.829855442047,1.5911256074905396
5590.3606543540955,1.6792118549346924
5478.683846950531,1.7012335062026978
5364.877158164978,1.7232550382614136
5189.738007068634,1.7562874555587769
5123.0026025772095,1.7686744928359985
5020.4079031944275,1.7872552871704102
4860.772348165512,1.8151262998580933
4800.126370191574,1.825577974319458
4775.813887357712,1.8294973373413086
4741.330288648605,1.8353763818740845
4687.541328430176,1.8441948890686035
4665.877031803131,1.8475018739700317
4634.8509731292725,1.8524622917175293
4617.413739204407,1.8550693988800049
4599.8579070568085,1.857676386833191
4581.381510257721,1.860283374786377
4561.961982727051,1.862890362739563
4540.623788118362,1.8654974699020386
4540.623788118362,1.8654974699020386
