RF,U
0.0,0.0
5436.626786231995,0.07167325168848038
5900.896313667297,0.14334650337696075
6194.894487380981,0.21501974761486053
6547.8197412490845,0.3225296139717102
6927.152026176453,0.4837944507598877
7267.422427654266,0.7256916761398315
7464.1150822639465,1.0123846530914307
7535.852737426758,1.2990776300430298
7538.878942966461,1.3169959783554077
7539.48465013504,1.3349143266677856
7540.150898933411,1.352832555770874
7540.788668632507,1.3595519065856934
7540.391436100006,1.369631052017212
7540.318120956421,1.3724979162216187
7539.391332149506,1.375364899635315
7537.6371693611145,1.3782317638397217
7535.510938644409,1.381098747253418
7531.908178329468,1.3853991031646729
7525.978144645691,1.3918497562408447
7516.279623031616,1.401525616645813
7500.486860752106,1.4160394668579102
7474.25941324234,1.4378101825714111
7428.864406108856,1.4704662561416626
7344.401714801788,1.5194505453109741
7159.510414123535,1.5929267406463623
6874.787565231323,1.66640305519104
6790.127127170563,1.6847721338272095
6648.101737976074,1.7123256921768188
6590.9699420928955,1.722658395767212
6499.967361450195,1.7381572723388672
6464.106848716736,1.7439693212509155
6409.0956382751465,1.7526874542236328
6321.4285364151,1.7657647132873535
6297.595694065094,1.7690339088439941
6297.595694065094,1.7690339088439941
