RF,U
0.0,0.0
5435.6898765563965,0.07167325168848038
5900.061119556427,0.14334650337696075
6194.313093662262,0.21501974761486053
6547.795524120331,0.3225296139717102
6928.408226966858,0.4837944507598877
7271.865386009216,0.7256916761398315
7474.9526014328,1.0123846530914307
7556.607972145081,1.2990776300430298
7614.437366485596,1.585770606994629
7693.428167819977,1.8724637031555176
7763.684652328491,2.159156560897827
7826.8914494514465,2.445849657058716
7881.887897968292,2.7325427532196045
7906.030113697052,2.8669300079345703
