RF,U
0.0,0.0
5442.598452568054,0.07167325168848038
5908.020073890686,0.14334650337696075
6202.720739841461,0.21501974761486053
6556.5548186302185,0.3225296139717102
6937.090297222137,0.4837944507598877
7279.529320240021,0.7256916761398315
7480.5757303237915,1.0123846530914307
7559.395927906036,1.2990776300430298
7567.988736152649,1.370750904083252
7560.062109470367,1.3886692523956299
7521.917770862579,1.4065874814987183
7478.8583817481995,1.4245058298110962
7432.655100345612,1.4424241781234741
7358.179160118103,1.4693015813827515
7236.48845911026,1.509617805480957
7034.029822349548,1.5700920820236206
6810.76728105545,1.6305664777755737
6566.70534324646,1.6910407543182373
6155.87024307251,1.7817522287368774
5435.341477870941,1.9178193807601929
5240.989932537079,1.9518362283706665
5039.020836353302,1.9858529567718506
4719.173816204071,2.0368781089782715
4592.990976572037,2.0560126304626465
4402.536342859268,2.08471417427063
4329.134393215179,2.095477342605591
4216.494192123413,2.1116220951080322
4040.185962200165,2.1358392238616943
3972.438497066498,2.144920587539673
3946.010922908783,2.1483261585235596
3906.7170071601868,2.1534342765808105
3884.490088224411,2.156301259994507
3850.5465297698975,2.1606016159057617
3827.9485669136047,2.163468599319458
3793.1558587551117,2.167768955230713
3770.4806094169617,2.170635938644409
3735.0463774204254,2.174936294555664
3706.523001432419,2.174936294555664
