RF,U
0.0,0.0
5441.547381877899,0.07167325168848038
5906.491132259369,0.14334650337696075
6200.725205421448,0.21501974761486053
6553.657129764557,0.3225296139717102
6932.245701789856,0.4837944507598877
7269.89019203186,0.7256916761398315
7461.258189678192,1.0123846530914307
7487.60560131073,1.0840579271316528
7513.152332782745,1.1915677785873413
7519.610892772675,1.2318840026855469
7526.9968247413635,1.2923582792282104
7528.186905384064,1.298027753829956
7529.210500240326,1.3065319061279297
7529.2201499938965,1.3192882537841797
7529.34191608429,1.3320446014404297
7529.884546756744,1.3448008298873901
7529.824521064758,1.3639353513717651
7530.602468013763,1.3782861232757568
7531.522624492645,1.392637014389038
7533.776431560516,1.4141632318496704
7538.977067947388,1.4464526176452637
7547.676128387451,1.4948866367340088
7562.919696331024,1.567537784576416
7585.175616264343,1.6765143871307373
7613.911957740784,1.8399794101715088
7649.6109318733215,2.085176944732666
7674.61611032486,2.3718700408935547
7685.239985942841,2.6585628986358643
7682.528218746185,2.7106547355651855
7679.424400806427,2.762746572494507
7674.218687057495,2.814838171005249
7667.263630390167,2.8669300079345703
