RF,U
0.0,0.0
5441.543895721436,0.07167325168848038
5904.376742839813,0.14334650337696075
6196.275428771973,0.21501974761486053
6545.436418056488,0.3225296139717102
6918.014802455902,0.4837944507598877
7246.6396017074585,0.7256916761398315
7428.760828971863,1.0123846530914307
7487.341661930084,1.2990776300430298
7525.41264629364,1.585770606994629
7581.51060295105,1.8724637031555176
7629.16560792923,2.159156560897827
7669.088694572449,2.445849657058716
7701.917679786682,2.7325427532196045
7713.431499004364,2.8669300079345703
