RF,U
0.0,0.0
5436.869680404663,0.07167325168848038
5901.414225101471,0.14334650337696075
6195.719573974609,0.21501974761486053
6549.249731063843,0.3225296139717102
6929.872444152832,0.4837944507598877
7273.201969623566,0.7256916761398315
7475.867539405823,1.0123846530914307
7556.948975563049,1.2990776300430298
7564.327447414398,1.370750904083252
7566.332594871521,1.3774702548980713
7566.552917957306,1.3875492811203003
7547.249378681183,1.4026678800582886
7514.181121826172,1.4177864789962769
7478.053594589233,1.4329050779342651
7419.191136837006,1.4555829763412476
7321.567595481873,1.4895997047424316
7151.848530769348,1.5406248569488525
6945.350506305695,1.591650128364563
6662.901896476746,1.6426752805709839
6537.5142340660095,1.6618098020553589
6489.399667739868,1.66898512840271
6404.7178411483765,1.679748296737671
6371.218736171722,1.6837844848632812
6316.554534912109,1.6898387670516968
6316.554534912109,1.6898387670516968
