RF,U
0.0,0.0
5434.517404556274,0.07167325168848038
5897.021622657776,0.14334650337696075
6189.260116100311,0.21501974761486053
6539.3714871406555,0.3225296139717102
6914.2603397369385,0.4837944507598877
7247.768857955933,0.7256916761398315
7437.08976650238,1.0123846530914307
7503.3291873931885,1.2990776300430298
7504.7229743003845,1.303557276725769
7505.630467414856,1.3102766275405884
7505.896521568298,1.3131434917449951
7505.614306926727,1.3160104751586914
7505.401570796967,1.3188773393630981
7505.717777729034,1.3217443227767944
7506.0829491615295,1.3260446786880493
7506.2788462638855,1.3303451538085938
7506.233509540558,1.3346455097198486
7506.273661613464,1.341096043586731
7506.789067268372,1.3507720232009888
7506.692202091217,1.354400396347046
7505.9833245277405,1.359843134880066
7504.789587974548,1.3627101182937622
7498.280759334564,1.367010474205017
7489.666634559631,1.371310830116272
7480.186110019684,1.3756113052368164
7464.89900302887,1.3820618391036987
7440.437838077545,1.391737699508667
7401.099328041077,1.4062515497207642
7337.281045436859,1.4280222654342651
7232.369342803955,1.4606784582138062
7056.3328495025635,1.5096626281738281
6750.161953926086,1.5831389427185059
6625.5929408073425,1.6106925010681152
6425.441900730133,1.6520229578018188
6346.593467712402,1.6675218343734741
6222.361683368683,1.690770149230957
6019.822596073151,1.7256426811218262
5939.073451519012,1.7387199401855469
5906.9990129470825,1.7436238527297974
5860.4120626449585,1.7509797811508179
5841.283982753754,1.7538467645645142
5812.523574352264,1.758147120475769
5792.465442657471,1.7610139846801758
5770.587053775787,1.763880968093872
5770.587053775787,1.763880968093872
